ПРОИЗВОДНАЯ	["109972-N", "128395-N"]	['МАТЕМАТИЧЕСКАЯ ФУНКЦИЯ', 'ЗАВИСИМОСТЬ (ОТНОШЕНИЕ)']
ПРОЙМА	["123369-N", "107087-N", "106451-N"]	['РАЗРЕЗ, МЕСТО РАЗРЕЗА', 'ОТВЕРСТИЕ', 'МЕСТО В ПРОСТРАНСТВЕ']
ПРОКАЛИВАНИЕ	["108948-N", "111112-N"]	['НАГРЕТЬ, ПОВЫСИТЬ ТЕМПЕРАТУРУ', 'РАСКАЛИТЬ']
ПРОКАЛКА	["108948-N", "111112-N"]	['НАГРЕТЬ, ПОВЫСИТЬ ТЕМПЕРАТУРУ', 'РАСКАЛИТЬ']
ПРОКЛЕИВАНИЕ	["111436-N", "111435-N", "117826-N"]	['ПРОПИТАТЬ (НАСЫТИТЬ)', 'НАСЫТИТЬ (НАПОЛНИТЬ В БОЛЬШОМ КОЛИЧЕСТВЕ)', 'УВЛАЖНИТЬ']
ПРОКЛЕИВАНИЕ	["110784-N"]	['ПРИКЛЕИТЬ']
ПРОКЛЕЙКА	["111436-N", "111435-N", "117826-N"]	['ПРОПИТАТЬ (НАСЫТИТЬ)', 'НАСЫТИТЬ (НАПОЛНИТЬ В БОЛЬШОМ КОЛИЧЕСТВЕ)', 'УВЛАЖНИТЬ']
ПРОКЛЕЙКА	["110784-N"]	['ПРИКЛЕИТЬ']
ПРОКОНОПАЧИВАНИЕ	["111572-N", "111569-N", "111375-N", "111568-N"]	['ЗАКРЫТЬ ОТВЕРСТИЕ, ПРОХОД', 'ЗАТКНУТЬ (ПЛОТНО ЗАКРЫТЬ)', 'ПОЧИНКА НЕИСПРАВНОГО', 'ЗАДЕЛАТЬ ОТВЕРСТИЕ']
ПРОКОПЧАНИН	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПРОКОПЧАНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПРОКТОЛОГ	["1044-N", "1045-N", "134969-N"]	['МЕДИЦИНСКИЙ РАБОТНИК', 'ВРАЧ', 'ЛЕКАРЬ, ЦЕЛИТЕЛЬ']
ПРОКТОЛОГИЯ	["106562-N", "1047-N"]	['СФЕРА ДЕЯТЕЛЬНОСТИ', 'МЕДИЦИНА']
ПРОЛЕЖЕНЬ	["124613-N", "149602-N", "133819-N"]	['ОМЕРТВЕНИЕ ТКАНИ', 'УТРАТИТЬ СВОЙСТВО', 'БОЛЕЗНИ КОСТНО-МЫШЕЧНОЙ СИСТЕМЫ']
ПРОЛЕЖЕНЬ	["150699-N", "113696-N"]	['ПОВРЕЖДЕНИЕ НА КОЖЕ', 'ТЕЛЕСНОЕ ПОВРЕЖДЕНИЕ']
ПРОЛЕТАРЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПРОЛЕТКА	["108756-N", "4821-N"]	['ЭКИПАЖ (ПОВОЗКА)', 'ПОВОЗКА, ГУЖЕВОЙ ТРАНСПОРТ']
ПРОМЕТИЙ	["132875-N", "100-N"]	['ЛАНТАНОИДЫ', 'РЕДКОЗЕМЕЛЬНЫЕ МЕТАЛЛЫ']
ПРОМЕТИЙ	["2868-N"]	['ХИМИЧЕСКИЙ ЭЛЕМЕНТ']
ПРОМО-АКЦИЯ	["107125-N", "106562-N", "116005-N", "1885-N"]	['ХВАЛИТЬ', 'СФЕРА ДЕЯТЕЛЬНОСТИ', 'РЕКЛАМНАЯ ДЕЯТЕЛЬНОСТЬ', 'РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ']
ПРОМО-АКЦИЯ	["124971-N", "106711-N", "106504-N"]	['АКЦИЯ (ДЕЙСТВИЕ)', 'МЕРА, МЕРОПРИЯТИЕ', 'ПОСТУПОК ЧЕЛОВЕКА']
ПРОМО-МЕРОПРИЯТИЕ	["107125-N", "106562-N", "116005-N", "1885-N"]	['ХВАЛИТЬ', 'СФЕРА ДЕЯТЕЛЬНОСТИ', 'РЕКЛАМНАЯ ДЕЯТЕЛЬНОСТЬ', 'РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ']
ПРОМО-МЕРОПРИЯТИЕ	["124971-N", "106711-N", "106504-N"]	['АКЦИЯ (ДЕЙСТВИЕ)', 'МЕРА, МЕРОПРИЯТИЕ', 'ПОСТУПОК ЧЕЛОВЕКА']
ПРОМО-РОЛИК	["128518-N", "5233-N", "139913-N"]	['ВИДЕОПРОДУКЦИЯ', 'ВИДЕОРОЛИК', 'КОРОТКОМЕТРАЖНЫЙ ФИЛЬМ']
ПРОМО-РОЛИК	["126773-N", "1343-N"]	['ТЕЛЕРЕКЛАМА', 'РЕКЛАМНАЯ ПРОДУКЦИЯ']
ПРОМОАКЦИЯ	["107125-N", "106562-N", "116005-N", "1885-N"]	['ХВАЛИТЬ', 'СФЕРА ДЕЯТЕЛЬНОСТИ', 'РЕКЛАМНАЯ ДЕЯТЕЛЬНОСТЬ', 'РАСПРОСТРАНЕНИЕ ИНФОРМАЦИИ']
ПРОМОАКЦИЯ	["124971-N", "106711-N", "106504-N"]	['АКЦИЯ (ДЕЙСТВИЕ)', 'МЕРА, МЕРОПРИЯТИЕ', 'ПОСТУПОК ЧЕЛОВЕКА']
ПРОМОКАШКА	["4832-N", "130019-N"]	['КАНЦЕЛЯРСКИЕ ПРИНАДЛЕЖНОСТИ', 'НЕПРОДОВОЛЬСТВЕННЫЕ ТОВАРЫ']
ПРОМОКАШКА	["111705-N", "111708-N", "2037-N"]	['ЛИСТ (ПЛАСТ)', 'ЛИСТ БУМАГИ', 'БУМАЖНАЯ ПРОДУКЦИЯ']
ПРОМОРОЛИК	["128518-N", "5233-N", "139913-N"]	['ВИДЕОПРОДУКЦИЯ', 'ВИДЕОРОЛИК', 'КОРОТКОМЕТРАЖНЫЙ ФИЛЬМ']
ПРОМОРОЛИК	["126773-N", "1343-N"]	['ТЕЛЕРЕКЛАМА', 'РЕКЛАМНАЯ ПРОДУКЦИЯ']
ПРОМСАНИТАРИЯ	["46-N", "1050-N"]	['МЕДИЦИНСКАЯ НАУКА', 'ГИГИЕНА (НАУКА)']
ПРОМСВЯЗЬБАНК	["1796-N", "1278-N"]	['ГОСУДАРСТВЕННЫЙ БАНК', 'БАНК (ФИНАНСОВОЕ УЧРЕЖДЕНИЕ)']
ПРОМСТОК	["497-N", "147443-N"]	['СТОЧНЫЕ ВОДЫ', 'ЖИДКИЕ ОТХОДЫ']
ПРОМТУРИЗМ	["5920-N", "152303-N", "1633-N"]	['ПУТЕШЕСТВИЕ', 'АКТИВНЫЙ ОТДЫХ', 'ТУРИЗМ']
ПРОПЕКАНИЕ	["111101-N", "109109-N", "113082-N"]	['НАГРЕТЬСЯ', 'ПРИГОТОВЛЕНИЕ ПИЩИ', 'ЗАПЕКАНИЕ БЛЮДА']
ПРОПИЛЕН	["5992-N", "461-N", "820-N", "108760-N"]	['ОРГАНИЧЕСКОЕ ВЕЩЕСТВО', 'ГАЗООБРАЗНОЕ ВЕЩЕСТВО', 'ВЕЩЕСТВО', 'ХИМИЧЕСКОЕ СОЕДИНЕНИЕ']
ПРОРАЩИВАНИЕ	["114187-N"]	['РАСТИТЬ, ВЫРАЩИВАТЬ']
ПРОРАЩИВАНИЕ	["107692-N"]	['ДАТЬ ВОЗМОЖНОСТЬ, ПОЗВОЛИТЬ']
ПРОРЕЗИНИВАНИЕ	["107325-N", "146751-N"]	['ПОКРЫТЬ ПОВЕРХНОСТЬ', 'ОБРАБОТКА ПОВЕРХНОСТИ']
ПРОРЕЗИНИВАНИЕ	["111436-N", "117826-N", "111435-N"]	['ПРОПИТАТЬ (НАСЫТИТЬ)', 'УВЛАЖНИТЬ', 'НАСЫТИТЬ (НАПОЛНИТЬ В БОЛЬШОМ КОЛИЧЕСТВЕ)']
ПРОСЕДЬ	["108951-N", "128403-N"]	['ВОЛОСЯНОЙ ПОКРОВ', 'СЕДИНА, СЕДЫЕ ВОЛОСЫ']
ПРОСИНЬ	["106944-N", "109476-N"]	['ЦВЕТ, ОКРАСКА', 'СИНИЙ ЦВЕТ']
ПРОСИНЬ	["120213-N", "115983-N"]	['ОТТЕНОК (РАЗНОВИДНОСТЬ)', 'ОТТЕНОК ЦВЕТА']
ПРОСОЛ	["111436-N", "111435-N", "117826-N"]	['ПРОПИТАТЬ (НАСЫТИТЬ)', 'НАСЫТИТЬ (НАПОЛНИТЬ В БОЛЬШОМ КОЛИЧЕСТВЕ)', 'УВЛАЖНИТЬ']
ПРОСТЕНОК	["106509-N"]	['СОСТАВНАЯ ЧАСТЬ']
ПРОТАКТИНИЙ	["97-N", "2868-N", "132880-N", "950-N", "3836-N", "145367-N"]	['МЕТАЛЛ', 'ХИМИЧЕСКИЙ ЭЛЕМЕНТ', 'АКТИНИДЫ', 'РАДИОАКТИВНЫЕ МАТЕРИАЛЫ', 'РАДИОАКТИВНЫЕ МЕТАЛЛЫ', 'РЕДКИЕ МЕТАЛЛЫ']
ПРОТАПТЫВАНИЕ	["116773-N"]	['ПРОТЕРЕТЬ ДЫРУ']
ПРОТАПТЫВАНИЕ	["129756-N", "106493-N"]	['ПРОКЛАДКА ЛИНИИ, КОММУНИКАЦИЙ', 'СОЗДАТЬ (СДЕЛАТЬ СУЩЕСТВУЮЩИМ)']
ПРОТВИНЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПРОТВИНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПРОТЕЗИСТ	["1044-N", "2551-N"]	['МЕДИЦИНСКИЙ РАБОТНИК', 'СЛУЖАЩИЙ (РАБОТНИК)']
ПРОТЕЗОСТРОЕНИЕ	["7127-N", "50-N", "1069-N"]	['ПЕРЕРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ', 'ПРОМЫШЛЕННОСТЬ', 'МЕДИЦИНСКАЯ ПРОМЫШЛЕННОСТЬ']
ПРОТИСКИВАНИЕ	["117936-N", "117934-N"]	['ПРОДВИНУТЬ (ДВИНУТЬ ВПЕРЕД ИЛИ МЕЖДУ)', 'ПРОТОЛКНУТЬ, ПРОПИХНУТЬ']
ПРОТОКОЛИРОВАНИЕ	["107003-N", "126241-N"]	['ПИСАТЬ, ИЗОБРАЖАТЬ ГРАФИЧЕСКИЕ ЗНАКИ', 'ЗАПИСАТЬ, ЗАФИКСИРОВАТЬ НА БУМАГЕ']
ПРОТОН-М	["5840-N", "139894-N", "6239-N", "6783-N"]	['БАЛЛИСТИЧЕСКАЯ РАКЕТА', 'МНОГОСТУПЕНЧАТАЯ РАКЕТА', 'РАКЕТНО-КОСМИЧЕСКАЯ ТЕХНИКА', 'РАКЕТА-НОСИТЕЛЬ']
ПРОТОПЛАЗМА	["147134-N", "820-N"]	['ФИЗИЧЕСКАЯ СУЩНОСТЬ', 'ВЕЩЕСТВО']
ПРОТРАВИТЕЛЬ	["7792-N", "2784-N", "1011-N"]	['АГРОХИМИКАТ', 'ПЕСТИЦИД', 'ЯДОВИТОЕ ВЕЩЕСТВО']
ПРОТРАВЛИВАТЕЛЬ	["7792-N", "2784-N", "1011-N"]	['АГРОХИМИКАТ', 'ПЕСТИЦИД', 'ЯДОВИТОЕ ВЕЩЕСТВО']
ПРОТУБЕРАНЕЦ	["106509-N", "107203-N"]	['СОСТАВНАЯ ЧАСТЬ', 'ВЫСТУП, ВЫСТУПАЮЩАЯ ЧАСТЬ']
ПРОТЯЖНОСТЬ	["114203-N", "114019-N"]	['ДЛИТЕЛЬНЫЙ, ДОЛГИЙ', 'БОЛЬШОЙ, ЗНАЧИТЕЛЬНЫЙ']
ПРОТЯЖНОСТЬ	["151454-N"]	['ХАРАКТЕРИСТИКА ЗВУКА']
ПРОУШИНА	["107087-N", "106451-N"]	['ОТВЕРСТИЕ', 'МЕСТО В ПРОСТРАНСТВЕ']
ПРОФБОСС	["2550-N", "2149-N", "132305-N", "106606-N"]	['РАБОТНИК', 'ЧЕЛОВЕК', 'ЛИДЕР', 'РУКОВОДИТЕЛЬ']
ПРОФВЗНОС	["6323-N", "566-N", "3238-N", "141293-N"]	['ДВИЖИМАЯ СОБСТВЕННОСТЬ', 'ДЕНЬГИ', 'ПЛАТЕЖНОЕ СРЕДСТВО', 'ВЗНОСЫ, ВНЕСЕННЫЕ ДЕНЬГИ']
ПРОФЗАБОЛЕВАЕМОСТЬ	["4465-N", "2947-N"]	['МЕДИЦИНСКАЯ СТАТИСТИКА', 'ЗАБОЛЕВАЕМОСТЬ']
ПРОФИ-БОКСЕР	["140122-N", "1626-N", "8478-N", "135916-N"]	['ПРОФЕССИОНАЛ', 'СПОРТСМЕН', 'БОКСЕР (СПОРТСМЕН)', 'ПРОФЕССИОНАЛЬНЫЙ СПОРТСМЕН']
ПРОФЛИДЕР	["2550-N", "2149-N", "132305-N", "106606-N"]	['РАБОТНИК', 'ЧЕЛОВЕК', 'ЛИДЕР', 'РУКОВОДИТЕЛЬ']
ПРОФРАБОТНИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
ПРОФРАБОТНИК	["2550-N"]	['РАБОТНИК']
ПРОФСОЮЗНИК	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
ПРОФСОЮЗНИК	["2550-N"]	['РАБОТНИК']
ПРОФУЧАСТНИК	["106857-N", "142250-N", "148630-N"]	['УЧАСТНИК', 'ЭКОНОМИЧЕСКИЙ АГЕНТ', 'ИГРОК РЫНКА']
ПРОФУЧАСТНИК	["1269-N"]	['ФИНАНСОВАЯ ОРГАНИЗАЦИЯ']
ПРОХЛАДНЕНЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПРОХЛАДНЕНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПРОХОДИМОСТЬ	["106841-N", "147262-N", "6872-N", "154971-N"]	['КОЛИЧЕСТВЕННЫЙ ПАРАМЕТР', 'ХАРАКТЕРИСТИКА ТРАНСПОРТНОГО СРЕДСТВА', 'ТЕХНИЧЕСКИЙ ПОКАЗАТЕЛЬ', 'ХОДОВЫЕ КАЧЕСТВА']
ПРОХОДНАЯ	["107091-N", "106451-N"]	['ПРОХОД, МЕСТО ПРОХОДА', 'МЕСТО В ПРОСТРАНСТВЕ']
ПРОХОДНАЯ	["3265-N", "1650-N", "3537-N"]	['СЛУЖЕБНОЕ ПОМЕЩЕНИЕ', 'СОБСТВЕННОСТЬ ПРЕДПРИЯТИЯ', 'НЕЖИЛОЕ ПОМЕЩЕНИЕ']
ПРОЦЕССИНГ	["117035-N", "106631-N", "106534-N"]	['ПРИГОТОВИТЬ, СДЕЛАТЬ ГОДНЫМ', 'ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ']
ПРУЖАНЫ	["242-N", "145516-N", "123680-N"]	['ГОРОД', 'ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ']
ПРУЖИНИСТОСТЬ	["133391-N", "118186-N"]	['ФИЗИЧЕСКОЕ СВОЙСТВО', 'УПРУГИЙ (ТВЕРДЫЙ, НО ПОДАТЛИВЫЙ НА СЖАТИЕ)']
ПРУСС	["125949-N", "7739-N"]	['ПЛЕМЯ (ЭТНИЧЕСКАЯ ОБЩНОСТЬ)', 'ЭТНИЧЕСКАЯ ОБЩНОСТЬ']
ПРУССАК	["107890-N", "4203-N", "129949-N"]	['ТАРАКАН', 'ВРЕДНОЕ НАСЕКОМОЕ', 'БЫТОВОЕ НАСЕКОМОЕ']
ПРЯДИЛЬЩИК	["113831-N", "110125-N"]	['СТАНОЧНИК', 'РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА']
ПРЯДИЛЬЩИК	["135273-N", "112358-N"]	['РАБОТНИК ЛЕГКОЙ ПРОМЫШЛЕННОСТИ', 'ТЕКСТИЛЬЩИК']
ПРЯДИЛЬЩИЦА	["113831-N", "110125-N"]	['СТАНОЧНИК', 'РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА']
ПРЯДИЛЬЩИЦА	["135273-N", "112358-N"]	['РАБОТНИК ЛЕГКОЙ ПРОМЫШЛЕННОСТИ', 'ТЕКСТИЛЬЩИК']
ПРЯЛКА	["106554-N", "106553-N"]	['ПРЕДМЕТ, ВЕЩЬ', 'ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ']
ПСАЛОМЩИК	["4860-N", "113266-N", "141646-N"]	['СЛУЖИТЕЛЬ КУЛЬТА', 'ЦЕРКОВНОСЛУЖИТЕЛЬ', 'СЛУЖИТЕЛЬ (СЛУЖАЩИЙ)']
ПСАЛТИРЬ	["2372-N", "4901-N"]	['РЕЛИГИОЗНАЯ ЛИТЕРАТУРА', 'СВЯЩЕННАЯ КНИГА']
ПСАЛТЫРЬ	["2372-N", "4901-N"]	['РЕЛИГИОЗНАЯ ЛИТЕРАТУРА', 'СВЯЩЕННАЯ КНИГА']
ПСД	["5875-N"]	['ПРОЕКТНАЯ ДОКУМЕНТАЦИЯ']
ПСД	["1271-N", "1974-N"]	['ФИНАНСОВЫЙ ДОКУМЕНТ', 'СМЕТА']
ПСЕВДОТЕРРОРИСТ	["111212-N", "648-N", "639-N"]	['ПЛОХОЙ ЧЕЛОВЕК', 'ПРАВОНАРУШИТЕЛЬ', 'ПРЕСТУПНИК']
ПСЖ	["9895-N", "137360-N"]	['ФУТБОЛЬНЫЙ КЛУБ', 'СПОРТИВНЫЙ КЛУБ']
ПСИХАСТЕНИЯ	["3949-N", "111256-N"]	['ПСИХИЧЕСКОЕ ЗАБОЛЕВАНИЕ', 'НЕВРОЗ']
ПСИХОДИАГНОСТИКА	["146896-N", "115463-N"]	['ДИАГНОСТИКА ПРОБЛЕМ', 'МЕДИЦИНСКАЯ ДИАГНОСТИКА']
ПСИХОЛИНГВИСТИКА	["8716-N", "1388-N"]	['ФИЛОЛОГИЯ', 'ЛИНГВИСТИКА']
ПСИХОЛИНГВИСТИКА	["112189-N", "4178-N"]	['ЕСТЕСТВЕННЫЕ НАУКИ', 'ПСИХОЛОГИЧЕСКИЕ НАУКИ']
ПСИХОНЕВРОЛОГ	["111252-N", "5078-N", "1045-N"]	['НЕВРОЛОГ', 'ПСИХИАТР', 'ВРАЧ']
ПСИХОСТИМУЛЯТОР	["3907-N", "1067-N", "138379-N", "820-N"]	['ПСИХОТРОПНОЕ СРЕДСТВО', 'МЕДИКАМЕНТ', 'СТИМУЛИРУЮЩЕЕ ВЕЩЕСТВО', 'ВЕЩЕСТВО']
ПСИХОФИЗИКА	["112189-N", "4178-N"]	['ЕСТЕСТВЕННЫЕ НАУКИ', 'ПСИХОЛОГИЧЕСКИЕ НАУКИ']
ПСИХРОМЕТР	["8788-N", "10046-N", "3648-N"]	['ГИДРОМЕТЕОРОЛОГИЧЕСКИЙ ПРИБОР', 'МЕТЕОРОЛОГИЧЕСКОЕ ОБОРУДОВАНИЕ', 'ИЗМЕРИТЕЛЬНЫЙ ПРИБОР']
ПСИХФАК	["8355-N", "764-N"]	['ФАКУЛЬТЕТ', 'ВЫСШЕЕ УЧЕБНОЕ ЗАВЕДЕНИЕ']
ПСКЕНТ	["242-N", "145516-N", "123680-N"]	['ГОРОД', 'ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ']
ПСКОВВТОРМЕТ	["57-N", "525-N"]	['ПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ', 'ПРЕДПРИЯТИЕ']
ПСМ	["2631-N", "1290-N", "147630-N"]	['ПОСТАНОВЛЕНИЕ (РЕШЕНИЕ ОРГАНА ИЛИ СОБРАНИЯ)', 'ПРАВОВОЙ ДОКУМЕНТ', 'РАСПОРЯДИТЕЛЬНЫЙ ДОКУМЕНТ']
ПСМ	["2650-N"]	['ПОДЗАКОННЫЙ АКТ']
ПТИЦЕКОМБИНАТ	["57-N", "3913-N"]	['ПРОМЫШЛЕННОЕ ПРЕДПРИЯТИЕ', 'ПРЕДПРИЯТИЕ ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ']
ПТРК	["7961-N", "3487-N"]	['ПРОТИВОТАНКОВОЕ СРЕДСТВО', 'ОБЫЧНЫЕ ВООРУЖЕНИЯ']
ПТРК	["7491-N", "1683-N"]	['РАКЕТНАЯ УСТАНОВКА', 'РАКЕТНОЕ ОРУЖИЕ']
ПТС	["3190-N", "106997-N", "121677-N"]	['ТЕХНИЧЕСКАЯ ДОКУМЕНТАЦИЯ', 'ТЕХНИЧЕСКИЙ ПАСПОРТ', 'СВИДЕТЕЛЬСТВО, СЕРТИФИКАТ']
ПТУР	["133535-N", "3843-N"]	['УПРАВЛЯЕМАЯ РАКЕТА', 'РАКЕТА']
ПУБЛИКАТОР	["2149-N", "152714-N"]	['ЧЕЛОВЕК', 'ЧЕЛОВЕК ПО РОЛИ']
ПУДОЖ	["242-N", "145516-N", "123680-N"]	['ГОРОД', 'ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ']
ПУДОЖАНИН	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПУДОЖАНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПУЗЫРЧАТОСТЬ	["133391-N", "119515-N"]	['ФИЗИЧЕСКОЕ СВОЙСТВО', 'НЕРОВНЫЙ ПО ПОВЕРХНОСТИ']
ПУЛ	["140817-N", "6212-N"]	['ОБЪЕДИНЕНИЕ ЮРИДИЧЕСКИХ ЛИЦ', 'НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ']
ПУЛ	["109580-N", "109383-N"]	['БИЛЬЯРД (ИГРА)', 'ИГРА (РАЗВЛЕЧЕНИЕ)']
ПУЛАД	["3842-N", "789-N"]	['ДИВИЗИЯ', 'ВОЙСКОВОЕ СОЕДИНЕНИЕ']
ПУЛОЗЕРО	["494-N", "9141-N", "100070-N"]	['ВОДОЕМ', 'ПРЕСНОВОДНЫЙ ВОДОЕМ', 'ОЗЕРО']
ПУЛЬВЕРИЗАТОР	["106554-N", "106553-N"]	['ПРЕДМЕТ, ВЕЩЬ', 'ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ']
ПУЛЬВЕРИЗАЦИЯ	["121042-N", "112003-N", "121041-N"]	['РАССЕЯТЬ НА БОЛЬШОМ ПРОСТРАНСТВЕ', 'БРЫЗГАТЬ, РАЗБРАСЫВАТЬ БРЫЗГИ', 'РАЗБРЫЗГАТЬ, РАСПРЫСКАТЬ']
ПУЛЬПА	["7291-N", "7281-N"]	['СОЕДИНИТЕЛЬНАЯ ТКАНЬ', 'ТКАНЬ ОРГАНИЗМА']
ПУЛЬПА	["107460-N", "109704-N"]	['СОСТАВ (ПРОДУКТ СОЕДИНЕНИЯ)', 'СМЕСЬ (ВЕЩЕСТВО)']
ПУЛЬСАР	["111-N", "128005-N"]	['ПРИРОДНОЕ ЯВЛЕНИЕ', 'КОСМИЧЕСКОЕ ЯВЛЕНИЕ']
ПУНА	["100108-N", "100106-N"]	['ГОРНЫЙ ЛАНДШАФТ', 'НАГОРЬЕ']
ПУНКЦИЯ	["149151-N", "1063-N"]	['МЕДИЦИНСКОЕ ИССЛЕДОВАНИЕ', 'МЕДИЦИНСКОЕ ОБСЛЕДОВАНИЕ']
ПУНОЧКА	["7396-N", "5681-N"]	['ПЕРЕЛЕТНАЯ ПТИЦА', 'ДИКАЯ ПТИЦА']
ПУНТАРЕНАС	["242-N", "590-N", "207-N"]	['ГОРОД', 'НАСЕЛЕННЫЙ ПУНКТ', 'ПОРТ']
ПУНЦОВОСТЬ	["106944-N", "122225-N", "109437-N"]	['ЦВЕТ, ОКРАСКА', 'ЦВЕТ ЛИЦА', 'КРАСНЫЙ ЦВЕТ']
ПУНШ	["9419-N", "549-N", "142362-N", "548-N"]	['ОДУРМАНИВАЮЩЕЕ ВЕЩЕСТВО', 'НАПИТОК', 'СПИРТОСОДЕРЖАЩАЯ ПРОДУКЦИЯ', 'АЛКОГОЛЬНЫЙ НАПИТОК']
ПУРИЗМ	["118936-N", "118937-N"]	['СТРОГИЙ (ТРЕБОВАТЕЛЬНЫЙ)', 'ТРЕБОВАТЕЛЬНЫЙ, ВЗЫСКАТЕЛЬНЫЙ']
ПУРНЕФТЕГАЗ	["976-N", "3502-N"]	['НЕФТЕДОБЫВАЮЩЕЕ ПРЕДПРИЯТИЕ', 'НЕФТЕГАЗОДОБЫВАЮЩЕЕ ПРЕДПРИЯТИЕ']
ПУСТЕЛЬГА	["107784-N", "5681-N", "108441-N"]	['ХИЩНАЯ ПТИЦА', 'ДИКАЯ ПТИЦА', 'ХИЩНОЕ ЖИВОТНОЕ']
ПУСТОМЫТЫ	["242-N", "145516-N", "123680-N"]	['ГОРОД', 'ГОРОДСКОЕ ПОСЕЛЕНИЕ', 'МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ']
ПУСТОШАНИН	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПУСТОШАНКА	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПУСТОШКИНЕЦ	["369-N", "4773-N", "589-N"]	['НАСЕЛЕНИЕ', 'ЖИТЕЛЬ ГОРОДА', 'ЖИТЕЛЬ']
ПУСТЫРНИК	["144172-N", "4789-N"]	['РАСТЕНИЕ', 'ТРАВЯНИСТОЕ РАСТЕНИЕ']
ПУТАССУ	["9355-N", "502-N", "9144-N"]	['МОРСКОЕ ЖИВОТНОЕ', 'РЫБА', 'МОРСКАЯ РЫБА']
ПУТЕОБХОДЧИК	["110125-N"]	['РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА']
ПУТЕОБХОДЧИК	["5773-N", "127241-N"]	['ЛИНЕЙНЫЙ РАБОТНИК', 'ОБХОДЧИК (РАБОТНИК)']
ПУТЕОБХОДЧИК	["4600-N", "128461-N"]	['ЖЕЛЕЗНОДОРОЖНИК', 'РАБОТНИК ПУТЕВОГО ХОЗЯЙСТВА']
ПУТЕОБХОДЧИЦА	["110125-N"]	['РАБОЧИЙ, РАБОТНИК ФИЗИЧЕСКОГО ТРУДА']
ПУТЕОБХОДЧИЦА	["5773-N", "127241-N"]	['ЛИНЕЙНЫЙ РАБОТНИК', 'ОБХОДЧИК (РАБОТНИК)']
ПУТЕОБХОДЧИЦА	["4600-N", "128461-N"]	['ЖЕЛЕЗНОДОРОЖНИК', 'РАБОТНИК ПУТЕВОГО ХОЗЯЙСТВА']
